idolId,users,tweets,favs,retweets
72,307,713,1249,125
144,93,237,211,21
31,185,438,555,23
164,0,0,0,0
143,0,0,0,0
29,114,201,91,3
52,120,202,188,1
92,2389,6088,5278,191
127,0,0,0,0
54,0,0,0,0
104,620,1647,1886,141
76,0,0,0,0
65,314,672,1276,118
51,155,295,377,236
13,0,0,0,0
20,884,2894,3227,109
99,85,163,18,3
27,0,0,0,0
184,0,0,0,0
200,912,1756,3756,330
6,1567,5915,15714,618
47,90,174,144,3
150,0,0,0,0
116,250,639,516,25
113,285,755,1230,118
16,86,184,110,2
155,139,293,361,10
151,170,334,497,114
153,0,0,0,0
124,1087,3054,8864,1135
21,71,114,109,4
146,0,0,0,0
53,131,230,170,3
26,554,1351,917,315
24,400,817,1144,266
122,795,1803,2995,361
12,0,0,0,0
9,324,987,2769,824
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,81,195,108,3
187,97,220,125,24
186,0,0,0,0
149,0,0,0,0
83,277,640,710,80
138,0,0,0,0
190,96,189,551,288
70,124,218,271,25
132,1726,4708,5952,400
48,197,508,821,66
55,1273,4496,5635,741
58,581,1250,1236,33
56,225,518,651,12
68,966,2628,3580,81
1001,0,0,0,0
102,110,183,153,56
57,683,2162,5770,92
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,383,996,930,30
95,30,72,34,22
34,1436,3872,3858,203
140,195,401,246,10
196,403,932,3179,166
49,146,323,328,16
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,123,233,49,4
162,1411,2884,5360,850
5,0,0,0,0
120,0,0,0,0
110,63,119,51,2
67,0,0,0,0
1,0,0,0,0
195,181,419,388,122
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,136,289,480,17
38,168,315,289,27
205,2316,5191,2734,346
19,0,0,0,0
103,101,278,151,6
170,293,679,1818,593
175,136,286,67,15
97,0,0,0,0
71,124,222,71,5
133,0,0,0,0
96,1344,3608,4791,1133
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,171,372,229,4
204,3000,6767,7089,171
194,178,391,339,7
77,617,1605,3621,869
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,849,2125,1908,94
174,0,0,0,0
136,529,1777,3863,393
118,763,1971,2228,84
197,0,0,0,0
191,0,0,0,0
117,181,407,765,42
160,120,215,144,9
85,0,0,0,0
131,0,0,0,0
61,162,371,588,262
165,101,194,251,34
82,312,711,1428,233
166,51,76,29,2
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,703,2108,2866,367
100,233,485,224,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,190,353,116,5
4,539,1270,651,95
119,1029,3061,7047,229
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,304,631,725,13
93,224,421,111,7
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,357,726,339,94
125,674,1827,3357,401
94,0,0,0,0
30,118,270,135,3
69,1384,4833,9125,840
139,350,870,574,86
161,0,0,0,0
10,60,73,11,0
145,139,375,831,25
79,735,1873,3070,297
86,241,578,608,669
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1256,3802,6886,561
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,163,313,320,6
156,332,722,316,21
7,328,768,562,18
130,1040,2812,6287,53
37,480,1116,1546,297
126,0,0,0,0
172,0,0,0,0
36,187,360,939,16
90,1639,4260,3311,207
142,326,992,2418,190
45,152,304,466,2
14,133,336,205,83
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,741,1989,1989,160
112,267,529,448,5
163,0,0,0,0
91,1386,3792,7641,502
137,0,0,0,0
167,531,1379,2686,66
121,0,0,0,0
111,693,2325,3920,878
